UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E013,F3E013,XF3E014,F3E014,XF3E015,F3E015,XF3E016,F3E016,XF3E017,F3E017,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02A3,F3E02A3,XF3E02A4,F3E02A4,XF3E02A5,F3E02A5,XF3E02A6,F3E02A6,XF3E02A7,F3E02A7,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E02B3,F3E02B3,XF3E02B4,F3E02B4,XF3E02B5,F3E02B5,XF3E02B6,F3E02B6,XF3E02B7,F3E02B7,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03A3,F3E03A3,XF3E03A4,F3E03A4,XF3E03A5,F3E03A5,XF3E03A6,F3E03A6,XF3E03A7,F3E03A7,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03B3,F3E03B3,XF3E03B4,F3E03B4,XF3E03B5,F3E03B5,XF3E03B6,F3E03B6,XF3E03B7,F3E03B7,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E03C3,F3E03C3,XF3E03C4,F3E03C4,XF3E03C5,F3E03C5,XF3E03C6,F3E03C6,XF3E03C7,F3E03C7,XF3E041,F3E041,XF3E042,F3E042,XF3E043,F3E043,XF3E044,F3E044,XF3E045,F3E045,XF3E046,F3E046,XF3E047,F3E047,XF3E051,F3E051,XF3E057,F3E057,XF3E101,F3E101,XF3E102,F3E102,XF3E103,F3E103,XF3E104,F3E104,XF3E105,F3E105,XF3E106,F3E106,XF3E107,F3E107,XF3E111,F3E111,XF3E112,F3E112,XF3E113,F3E113,XF3E114,F3E114,XF3E115,F3E115,XF3E116,F3E116,XF3E117,F3E117,XF3E061,F3E061,XF3E062,F3E062,XF3E063,F3E063,XF3E064,F3E064,XF3E065,F3E065,XF3E066,F3E066,XF3E067,F3E067,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
451237,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",266453,"Z",0,"Z",0,"Z",0,"Z",0,"R",45250,"R",311703,"Z",0,"Z",0,"R",1034904,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",560913,"A",,"A",,"R",0,"R",1595817,"R",890525,"R",401322,"R",86756,"R",342801,"R",44050,"R",15596,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20459,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20459,"R",79008,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79008,"R",56671,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56671,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-342801,"R",0,"R",0,"R",342801,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1046663,"R",401322,"R",86756,"R",44050,"R",15596,"R",498939,"A",,"A",,-2
451255,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",175609,"R",0,"R",0,"R",0,"R",0,"R",0,"R",175609,"R",0,"R",0,"R",443658,"R",175609,"Z",0,"R",175609,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",143836,"A",,"A",,"R",0,"R",763103,"R",102595,"R",102595,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",11792,"R",11792,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",45917,"R",45917,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",269130,"R",269130,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",222298,"R",222298,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",651732,"R",651732,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,-2
451264,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",647775,"R",10290,"R",443546,"R",443546,"Z",0,"Z",0,"R",1101611,"Z",0,"R",0,"R",1659696,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",129641,"R",1789337,"R",360016,"R",357050,"R",2966,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",303862,"R",264922,"R",38940,"Z",0,"Z",0,"Z",0,"R",0,"R",263615,"R",226222,"R",37393,"Z",0,"Z",0,"Z",0,"R",0,"R",792384,"R",144378,"R",24445,"Z",0,"Z",0,"Z",0,"R",623561,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",130463,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",130463,"R",1850340,"R",992572,"R",103744,"Z",0,"Z",0,"R",754024,"A",,"A",,-2
451282,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",540573,"R",0,"R",0,"R",0,"R",0,"R",0,"R",540573,"R",0,"R",0,"R",1310069,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",214753,"A",,"A",,"R",0,"R",1524822,"R",280617,"R",248381,"R",31636,"Z",0,"Z",0,"Z",0,"R",600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15235,"R",15235,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",52957,"R",45470,"R",7487,"Z",0,"Z",0,"Z",0,"R",0,"R",261483,"R",261483,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",874456,"R",0,"R",0,"R",0,"R",37090,"R",1896,"R",835470,"R",1484748,"R",570569,"R",39123,"R",37090,"R",1896,"R",836070,"A",,"A",,-2
451291,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",84403,"R",0,"R",0,"R",0,"R",0,"R",0,"R",84403,"R",0,"R",0,"R",220677,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",0,"A",,"A",,"R",83656,"R",304356,"R",53046,"R",52939,"R",107,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",71817,"R",28406,"R",936,"Z",0,"Z",0,"Z",0,"R",42475,"R",73472,"R",42475,"R",0,"Z",0,"Z",0,"Z",0,"R",30997,"R",78411,"R",7411,"R",0,"Z",0,"R",3380,"Z",0,"R",67620,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",276746,"R",131231,"R",1043,"R",3380,"R",0,"R",141092,"A",,"A",,-2
451307,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",187821,"R",0,"R",0,"R",0,"R",0,"R",0,"R",187821,"R",0,"R",0,"R",572990,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94000,"A",,"A",,"R",17711,"R",684701,"R",336228,"R",235690,"R",0,"R",68719,"R",0,"R",31819,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",220864,"R",220864,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133976,"R",65257,"R",0,"R",0,"R",55467,"R",0,"R",13252,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-68719,"R",0,"R",0,"R",68719,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",691068,"R",521811,"R",0,"R",55467,"R",31819,"R",81971,"A",,"A",,-2
451316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",283196,"R",0,"R",0,"R",0,"R",0,"R",0,"R",283196,"R",0,"R",0,"R",795760,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",329760,"A",,"A",,"R",78,"R",1125598,"R",574378,"R",262806,"R",26950,"R",278203,"R",6419,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6963,"R",172804,"R",0,"R",0,"R",172804,"R",0,"R",0,"R",0,"R",175503,"R",0,"R",0,"R",0,"R",0,"R",0,"R",175503,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-451007,"Z",0,"Z",0,"R",451007,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",929648,"R",262806,"R",26950,"R",6419,"Z",0,"R",633473,"A",,"A",,-2
451334,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",324757,"R",0,"R",31379,"R",31379,"R",0,"R",20000,"R",376136,"R",0,"R",0,"R",653316,"R",324757,"R",0,"R",324757,"R",51379,"R",0,"R",51379,"R",0,"R",0,"R",500,"R",536,"R",163391,"A",,"A",,"R",0,"R",1193879,"R",606333,"R",324757,"R",22992,"R",245999,"R",12585,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",439069,"R",235169,"R",16650,"R",178137,"R",9113,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-424136,"R",0,"R",0,"R",424136,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1045402,"R",559926,"R",39642,"R",21698,"R",0,"R",424136,"A",,"A",,-2
451343,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",628927,"R",0,"R",0,"R",0,"R",0,"R",0,"R",628927,"R",0,"R",0,"R",667242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60549,"A",,"A",,"R",45382,"R",773173,"R",300000,"R",100000,"Z",0,"R",32462,"R",24661,"Z",0,"R",142877,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",25000,"R",5000,"Z",0,"Z",0,"Z",0,"Z",0,"R",20000,"R",15000,"R",15000,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",75000,"R",70000,"R",4784,"Z",0,"Z",0,"Z",0,"R",216,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-32462,"Z",0,"Z",0,"R",32462,"R",29337,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29337,"R",444337,"R",190000,"R",4784,"R",24661,"Z",0,"R",224892,"A",,"A",,-2
451352,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1233400,"R",12500,"Z",0,"Z",0,"Z",0,"Z",0,"R",1245900,"R",0,"Z",0,"R",4968120,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17540,"Z",0,"A",,"A",,"R",278673,"R",5264333,"R",964719,"R",776618,"R",126855,"R",61246,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"Z",0,"Z",0,"R",70,"Z",0,"Z",0,"R",0,"R",960095,"R",590751,"R",99184,"R",270160,"Z",0,"Z",0,"R",0,"R",2316712,"R",218677,"R",25505,"R",2037533,"R",34997,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",197505,"R",197505,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-2369009,"Z",0,"Z",0,"R",2369009,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",4439101,"R",1586046,"R",251544,"R",34997,"Z",0,"R",2566514,"A",,"A",,-2
451361,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36303,"R",0,"R",1200,"R",1200,"R",0,"R",0,"R",37503,"R",0,"R",0,"R",186704,"R",36303,"Z",0,"R",36303,"R",1200,"Z",0,"R",1200,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",224207,"R",42851,"R",42851,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6034,"R",6034,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",5480,"R",5480,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",12056,"R",12056,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",66421,"R",66421,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,-2
451468,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",338825,"R",0,"R",0,"R",0,"R",0,"R",0,"R",338825,"R",0,"R",0,"R",2375040,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",981,"R",1196618,"A",,"A",,"R",0,"R",3572639,"R",1316723,"R",506284,"R",82524,"R",491344,"R",234018,"R",2553,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14335,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14335,"R",386022,"R",214295,"R",34930,"R",92127,"R",43878,"R",479,"R",313,"R",352433,"R",217520,"R",35456,"R",30709,"R",14626,"R",160,"R",53962,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",37500,"R",6113,"R",-614180,"Z",0,"Z",0,"R",570567,"R",1176698,"R",185379,"R",30217,"R",0,"R",1,"R",0,"R",961101,"R",3246211,"R",1160978,"R",189240,"R",292523,"R",3192,"R",1600278,"A",,"A",,-2
451477,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",612283,"R",0,"R",0,"R",0,"R",0,"R",0,"R",612283,"R",0,"R",0,"R",4213523,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",4213523,"R",992000,"R",594000,"R",198000,"R",200000,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",248000,"R",0,"R",0,"R",243000,"R",5000,"Z",0,"R",0,"R",106000,"R",0,"R",0,"R",106000,"Z",0,"Z",0,"R",0,"R",1441000,"R",494000,"R",165000,"R",782000,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-1331000,"R",0,"Z",0,"R",1331000,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",2787000,"R",1088000,"R",363000,"R",5000,"Z",0,"R",1331000,"A",,"A",,-2
451495,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",235282,"R",11369,"R",97362,"R",97362,"R",0,"R",0,"R",344013,"R",0,"R",0,"R",492196,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",492196,"R",225451,"R",42344,"R",2385,"R",180722,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116399,"R",70275,"R",8115,"R",38009,"R",0,"R",0,"R",0,"R",153997,"R",74464,"R",8115,"R",71418,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-290149,"R",0,"R",0,"R",290149,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",495847,"R",187083,"R",18615,"Z",0,"Z",0,"R",290149,"A",,"A",,-2
451501,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1233124,"R",31963,"R",43677,"Z",0,"R",43677,"Z",0,"R",1308764,"Z",0,"Z",0,"R",1708451,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1485,"Z",0,"A",,"A",,"R",7079,"R",1717015,"R",663728,"R",336791,"R",56770,"R",116350,"R",52933,"R",16377,"R",84507,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",158927,"R",36210,"R",4224,"R",16621,"R",7562,"R",2340,"R",91970,"R",141972,"R",102674,"R",12776,"R",16621,"R",7562,"R",2339,"R",0,"R",563903,"R",250247,"R",13117,"R",16622,"R",7561,"R",2340,"R",274016,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-166214,"Z",0,"Z",0,"R",166214,"R",73678,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73678,"R",1602208,"R",725922,"R",86887,"R",75618,"R",23396,"R",690385,"A",,"A",,-2
451510,"R",6164828,"Z",0,"R",1328068,"Z",0,"R",8316419,"R",865000,"R",-2151591,"R",6164828,"R",889850,"R",1532978,"R",2069193,"Z",0,"Z",0,"R",4492021,"R",3163953,"R",1328068,"R",19071878,"R",16289061,"R",0,"R",2782817,"R",-10790000,"R",5855592,"R",0,"R",-2151591,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2754559,"R",2754559,"R",2754559,"R",0,"R",18944715,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5617,"R",0,"R",44982,"R",0,"R",76564,"R",19071878,"R",6960328,"R",4631327,"R",520185,"R",1540341,"R",157065,"R",89642,"R",21768,"R",81973,"R",56963,"R",4007,"R",18945,"R",1932,"R",126,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2805544,"R",1102385,"R",161663,"R",366644,"R",37386,"R",2438,"R",1135028,"R",2259575,"R",1238530,"R",171261,"R",411925,"R",42003,"R",2739,"R",393117,"R",4082378,"R",1725355,"R",232542,"R",573839,"R",58513,"R",3816,"R",1488313,"R",99263,"R",44152,"R",3724,"R",14684,"R",1497,"R",98,"R",35108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101911,"R",13126,"R",-2926378,"R",0,"R",0,"R",2811341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16289061,"R",8900623,"R",1106508,"R",298396,"R",98859,"R",5884675,"A",,"A",,-2
451529,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",188804,"R",0,"R",0,"R",0,"R",0,"R",11500,"R",200304,"R",11500,"R",0,"R",167502,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37580,"A",,"A",,"R",189617,"R",394699,"R",212082,"R",129342,"R",0,"R",17395,"R",1016,"R",0,"R",64329,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14624,"R",0,"R",0,"R",14624,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53400,"R",53400,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73941,"R",0,"R",0,"R",73941,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-105960,"R",0,"R",0,"R",105960,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",354047,"R",182742,"R",0,"R",1016,"R",0,"R",170289,"A",,"A",,-2
451538,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",747014,"R",0,"R",0,"R",0,"R",0,"R",0,"R",747014,"R",0,"R",0,"R",1398793,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",199520,"A",,"A",,"R",0,"R",1598313,"R",1330009,"R",898150,"R",0,"R",353095,"R",78764,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40000,"R",40000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40000,"R",40000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25000,"R",25000,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-353095,"Z",0,"Z",0,"R",353095,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1435009,"R",1003150,"R",0,"R",78764,"R",0,"R",353095,"A",,"A",,-2
